Date,AAPL,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMZN,APP,ASML,AVGO,BKNG,CEG,CMCSA,COST,CRWD,CSCO,GILD,GOOG,GOOGL,HON,INTC,INTU,ISRG,KLAC,LIN,LRCX,MAR,MELI,META,MRVL,MSFT,MU,NFLX,NVDA,ORLY,PANW,PEP,PLTR,QCOM,REGN,SBUX,SHOP,STX,TMUS,TSLA,TXN,VRTX,WDC,WMT
2025-03-06,234.31,444.78,219.42,293.48,150.20,98.85,308.15,200.70,259.63,708.64,177.47,4650.73,206.26,32.65,1021.02,347.73,61.91,112.25,173.41,171.56,194.93,20.75,602.28,538.57,686.92,458.43,75.91,260.17,2045.25,625.42,72.04,393.87,88.94,90.64,110.53,88.74,179.33,147.35,80.46,152.47,694.64,102.64,102.49,84.84,258.53,263.45,183.54,485.72,41.27,93.55
2025-03-07,238.03,449.40,222.47,297.35,154.30,100.31,314.98,199.25,270.48,725.87,192.81,4637.83,211.47,33.84,959.05,333.50,62.42,113.57,174.95,173.06,197.94,20.64,605.50,518.26,705.94,460.99,78.44,260.29,2009.34,623.16,70.60,390.32,92.62,89.11,112.65,87.93,180.93,148.49,84.91,157.53,703.67,103.62,100.13,86.17,260.78,262.67,184.69,488.29,41.52,90.66
2025-03-10,226.49,435.08,213.01,293.99,148.66,96.63,317.40,194.54,238.08,677.18,182.42,4417.17,201.19,32.50,929.32,308.86,60.59,113.38,167.23,165.30,197.30,19.93,575.87,482.61,673.26,454.39,73.27,254.81,1944.61,595.60,65.45,377.27,86.76,86.67,106.94,89.77,173.83,150.23,76.38,151.43,740.78,98.41,92.75,84.62,262.15,222.15,180.78,500.01,40.37,86.81
2025-03-11,219.88,433.66,205.94,283.75,145.69,96.76,309.19,196.59,257.76,684.22,187.99,4320.30,207.53,32.36,925.42,329.75,59.23,110.69,165.41,163.47,192.47,19.78,582.76,493.72,659.22,446.54,72.83,244.00,1990.11,603.29,66.94,377.56,88.72,89.51,108.72,88.27,178.93,146.46,78.05,149.59,714.26,96.91,92.95,85.17,252.36,230.58,171.91,488.34,41.62,86.43
2025-03-12,216.04,438.60,203.51,285.44,147.74,100.79,302.99,198.89,272.59,697.27,192.09,4367.05,214.26,31.68,922.03,346.76,59.03,110.26,168.42,166.53,190.40,20.68,587.16,497.30,675.27,443.69,76.03,241.53,2004.83,617.08,69.62,380.36,95.29,91.97,115.71,87.29,179.48,142.46,83.65,149.30,685.75,96.04,96.53,84.93,251.32,248.09,170.32,495.42,42.78,84.22
2025-03-13,208.77,377.84,200.74,281.92,148.62,98.11,303.13,193.89,272.00,688.56,189.25,4262.73,208.81,31.23,885.77,332.53,58.25,109.64,164.16,162.20,190.72,23.70,577.40,476.78,676.37,447.23,74.71,235.07,1989.70,588.28,68.53,375.89,94.53,89.02,115.55,85.97,176.32,142.63,79.62,148.46,676.91,93.46,90.59,83.84,254.75,240.68,168.29,502.92,41.85,83.53
2025-03-14,212.56,394.74,205.61,284.60,154.28,100.97,304.17,197.95,292.89,707.80,193.38,4431.52,215.37,31.89,898.99,353.73,59.06,108.55,167.04,164.92,193.28,24.05,594.76,484.44,707.63,449.44,78.12,240.83,2021.37,605.71,68.51,385.61,100.42,91.80,121.64,88.49,182.34,142.87,86.24,153.00,663.25,95.48,94.85,86.08,251.68,249.98,171.02,504.77,44.34,84.37
2025-03-17,213.07,399.34,208.50,289.30,154.08,104.59,307.52,195.74,306.85,723.99,192.35,4528.68,217.44,32.18,911.61,364.83,59.45,109.35,166.00,163.72,194.16,25.69,598.05,488.80,712.88,454.18,77.74,245.79,2106.46,603.02,70.17,385.75,102.73,95.00,119.50,89.87,185.00,145.51,87.35,154.33,674.73,96.42,96.59,88.63,255.80,238.01,174.48,513.76,44.56,86.45
2025-03-18,211.77,391.37,206.02,288.67,152.15,103.51,308.96,192.82,278.84,724.77,186.59,4437.50,209.79,32.41,893.16,363.15,58.87,107.37,162.11,160.11,193.53,25.92,594.99,483.95,704.66,454.58,76.80,238.14,2002.80,580.55,68.05,380.61,101.35,93.00,115.40,89.25,183.10,143.25,83.89,152.71,661.35,95.64,94.01,86.80,256.35,225.31,173.96,512.23,44.15,84.60
2025-03-19,214.31,387.89,206.81,291.46,153.09,106.23,306.15,195.54,297.03,728.53,193.41,4556.96,216.95,32.49,899.12,375.05,59.67,104.73,165.71,163.32,192.53,24.12,599.04,492.06,714.20,453.63,77.36,245.30,2065.94,582.24,69.58,384.87,101.68,95.95,117.49,89.34,187.54,142.41,86.10,154.64,668.71,96.53,101.54,87.80,254.89,235.86,176.18,512.52,44.71,85.34
2025-03-20,213.17,389.61,202.81,290.21,153.01,107.14,305.46,194.95,306.74,727.69,189.01,4554.12,218.33,32.85,890.52,369.03,59.18,103.13,164.48,162.24,194.59,23.96,596.37,491.81,711.07,451.66,76.99,242.55,2067.57,584.18,70.26,383.90,102.62,95.08,118.50,89.54,184.01,141.48,87.39,154.33,659.02,96.61,101.85,87.26,252.71,236.26,175.15,510.18,44.32,84.82
2025-03-21,217.32,387.26,201.33,288.08,150.77,106.44,306.43,196.21,314.03,710.00,190.12,4582.14,221.36,33.08,904.30,362.24,58.87,104.31,165.68,163.42,193.88,24.26,599.97,492.49,701.17,452.23,75.29,235.27,2095.27,594.40,70.16,388.29,94.37,96.03,117.67,89.27,182.32,139.85,90.96,153.23,654.90,94.46,104.21,87.15,251.54,248.71,173.52,503.20,43.47,85.22
2025-03-24,219.77,394.47,209.15,291.56,153.58,113.85,304.82,203.26,339.72,721.52,189.71,4673.90,227.47,32.94,920.99,372.64,59.52,103.98,169.34,167.10,195.48,24.22,608.96,508.58,722.25,452.98,77.42,240.64,2134.31,616.93,72.52,390.09,96.58,97.20,121.38,90.85,184.79,140.81,96.75,156.42,657.41,93.15,109.28,87.66,254.61,278.39,179.83,511.74,44.12,86.72
2025-03-25,222.78,403.64,210.37,292.04,152.28,114.81,297.53,205.71,346.29,720.43,186.75,4741.57,225.73,33.25,925.19,384.95,59.54,105.10,172.19,169.97,195.73,24.20,614.55,519.81,716.42,451.36,77.11,244.17,2191.30,624.36,71.43,392.16,93.83,99.73,120.66,91.70,189.95,139.93,96.50,156.48,630.69,93.31,109.82,86.84,254.40,288.14,178.34,509.04,43.20,84.01
2025-03-26,220.57,397.81,207.37,294.99,149.34,110.19,296.41,201.13,327.62,699.64,177.83,4727.92,215.88,33.64,924.68,371.41,60.33,106.44,166.56,164.49,196.65,23.42,610.72,509.03,700.23,455.29,75.59,244.41,2074.97,609.08,66.54,387.01,91.79,97.07,113.73,92.07,184.96,142.92,92.28,154.76,636.66,95.34,104.28,86.51,258.10,272.06,178.84,500.28,42.44,84.46
2025-03-27,222.88,396.15,205.80,297.94,146.37,106.65,296.47,201.36,261.70,684.64,170.61,4716.65,208.14,33.64,933.63,366.56,59.94,108.28,163.51,161.68,197.62,23.62,611.15,507.90,694.73,458.55,74.27,242.16,2095.85,600.71,64.64,387.61,90.82,97.67,111.40,94.91,174.44,143.91,90.09,154.35,632.38,96.20,102.52,86.39,263.77,273.13,175.23,502.55,41.73,84.88
2025-03-28,216.95,385.71,198.53,293.45,143.77,103.22,297.61,192.72,272.38,668.73,167.76,4598.99,204.35,32.96,924.59,357.11,59.42,108.89,155.52,153.80,194.09,22.71,594.88,491.84,668.53,453.00,72.08,234.79,2048.07,574.95,61.83,375.92,88.11,93.39,109.64,93.90,172.76,143.52,85.85,149.22,633.90,95.11,96.68,83.84,260.48,263.55,170.93,492.69,40.45,84.40
2025-03-31,221.17,383.53,198.64,298.04,143.83,102.74,302.07,190.26,264.97,656.88,166.08,4571.87,200.61,33.21,940.62,352.58,60.25,109.15,155.69,154.11,195.39,22.71,609.85,495.27,674.68,459.44,72.17,235.97,1950.87,574.57,61.37,372.54,86.68,93.25,108.35,95.51,170.64,144.17,84.40,150.09,630.78,95.46,95.48,83.87,262.23,259.16,174.20,484.82,40.26,87.02
2025-04-01,222.22,383.20,196.19,299.02,144.37,102.78,297.58,192.17,282.70,661.55,167.17,4650.11,205.90,33.05,949.20,362.38,60.33,108.40,158.33,156.53,196.96,22.05,609.64,496.36,677.32,460.87,72.30,236.01,1915.00,584.18,62.46,379.29,88.50,92.84,110.12,95.45,171.31,143.91,84.68,149.55,613.65,95.59,97.64,83.46,264.03,268.46,172.54,484.74,40.71,88.05
2025-04-02,222.92,385.78,196.59,299.69,146.44,102.96,296.40,196.01,290.39,663.20,170.71,4653.63,213.38,33.25,959.82,371.49,60.35,108.99,158.31,156.50,199.30,21.98,616.72,507.05,681.03,463.49,73.24,240.29,1934.03,582.11,63.02,379.24,88.39,93.55,110.39,94.47,173.18,143.38,87.45,150.55,622.20,96.74,100.65,84.43,260.12,282.76,172.74,483.49,41.60,88.97
2025-04-03,202.31,367.25,178.16,297.90,134.31,93.80,300.42,178.41,261.98,617.81,152.77,4416.68,189.28,32.44,961.81,347.39,56.32,109.48,152.10,150.20,190.71,22.43,594.50,494.61,616.15,461.00,64.75,222.52,1945.55,529.97,55.45,370.28,74.16,91.71,101.78,96.13,165.17,145.54,83.60,136.23,607.32,85.89,82.29,70.62,263.39,267.28,159.17,484.01,34.00,86.49
2025-04-04,187.56,349.07,162.13,279.11,125.82,85.76,285.44,171.00,219.37,600.29,145.11,4251.44,170.10,30.32,911.48,321.63,53.60,104.47,147.23,145.10,176.23,19.85,557.74,451.58,572.19,432.13,58.66,212.57,1841.29,503.16,49.27,357.11,64.57,85.59,94.29,92.66,153.57,140.96,74.01,124.54,570.33,79.90,76.89,65.88,243.94,239.43,146.76,474.62,30.41,82.46
2025-04-07,180.67,340.70,168.77,274.32,131.67,83.64,280.88,175.26,232.22,610.50,152.90,4212.40,178.88,30.40,903.18,324.36,53.47,102.79,148.73,146.24,172.97,19.57,552.49,463.62,600.07,420.19,61.75,211.36,1794.73,514.64,50.83,355.14,68.21,86.78,97.62,88.92,152.44,137.68,77.84,126.75,569.67,77.85,78.82,67.79,242.53,233.29,149.29,474.56,31.03,83.09
2025-04-08,171.67,340.00,163.59,269.97,127.82,78.21,271.73,170.66,235.28,590.20,154.78,4132.48,184.01,29.83,903.80,325.04,52.27,100.52,146.07,144.20,168.73,18.13,540.40,457.63,595.00,407.83,59.81,209.14,1826.11,508.86,49.86,351.87,65.38,87.04,96.28,87.68,152.53,134.90,77.32,121.81,553.78,77.55,77.09,65.69,242.16,221.86,141.54,472.37,31.41,81.07
2025-04-09,197.99,364.64,193.68,287.46,148.40,96.84,282.24,191.10,274.96,681.30,183.66,4581.21,214.36,31.95,959.93,378.01,57.13,102.52,160.51,158.16,183.71,21.53,592.46,522.95,698.02,440.03,70.59,231.20,1980.66,583.95,60.76,387.52,77.68,94.55,114.30,89.90,173.02,139.98,92.01,140.30,573.59,86.30,91.40,73.34,250.62,272.20,164.31,482.30,36.14,88.81
2025-04-10,189.59,350.05,175.68,285.04,137.01,88.70,272.85,181.22,263.83,643.91,170.92,4460.45,203.46,30.59,959.05,368.61,55.62,98.77,154.83,152.29,178.45,19.88,574.58,489.52,651.82,426.13,65.95,220.83,1933.99,544.59,52.69,378.45,69.88,92.12,107.54,91.56,168.27,138.59,88.59,131.32,543.42,82.33,84.63,68.85,251.82,252.40,151.81,475.49,34.72,89.81
2025-04-11,197.29,352.47,176.47,292.19,143.65,93.40,277.28,184.87,249.95,663.01,180.48,4551.64,207.20,30.63,958.16,377.90,56.34,100.95,158.85,156.60,183.21,19.74,584.10,493.60,665.18,435.95,66.99,223.11,1996.95,541.88,53.27,385.50,69.38,91.83,110.90,92.65,168.34,138.87,88.55,136.06,551.17,83.14,83.71,69.26,254.32,252.31,143.08,484.22,34.25,91.98
2025-04-14,201.64,350.91,175.92,294.16,143.25,94.50,284.98,182.12,236.07,667.03,176.93,4522.18,205.66,31.02,973.98,378.66,56.42,103.74,160.91,158.52,184.78,20.31,590.58,490.13,664.93,440.09,67.37,221.40,2037.12,529.83,52.15,384.86,70.85,93.13,110.68,94.28,169.98,141.10,92.62,136.00,567.96,83.19,82.77,71.75,258.23,252.35,146.36,495.83,35.67,93.90
2025-04-15,201.26,350.38,176.84,290.75,144.16,95.29,286.32,179.59,245.47,677.23,177.51,4577.36,207.37,31.25,971.60,392.80,56.22,102.94,158.13,155.77,183.45,19.85,591.11,488.27,671.12,444.97,67.94,220.50,2118.32,519.90,53.20,382.80,70.87,97.63,112.17,93.20,173.55,137.34,98.40,135.43,554.88,81.46,83.91,71.08,262.23,254.11,146.55,500.49,35.78,93.14
2025-04-16,193.43,344.19,173.29,286.92,136.96,88.29,274.04,174.33,229.81,629.42,173.21,4506.30,203.16,30.47,962.48,379.84,54.80,102.16,154.96,152.80,178.34,19.23,585.14,481.34,637.36,442.03,64.67,216.74,2064.37,500.75,51.82,368.79,69.16,96.16,104.47,90.96,169.76,134.69,92.71,132.63,546.30,78.59,83.96,71.89,255.28,241.55,142.06,485.89,35.47,90.39
2025-04-17,196.13,348.80,173.62,286.09,136.24,87.50,268.86,172.61,238.22,634.60,169.62,4538.53,205.64,30.89,989.08,375.62,54.80,101.83,152.83,150.64,181.41,18.93,582.45,482.74,629.66,446.10,63.30,218.35,2099.37,499.92,51.59,364.99,68.64,97.30,101.47,92.73,167.69,137.34,93.78,133.53,560.10,79.31,83.65,74.82,257.64,241.37,143.90,489.10,36.35,92.40
2025-04-21,192.32,343.22,172.36,277.86,134.36,85.56,265.36,167.32,228.13,619.27,164.87,4403.88,191.64,30.52,952.55,362.69,53.43,101.63,149.34,147.16,179.22,18.84,565.99,468.32,616.13,437.94,61.94,213.67,2056.43,483.15,49.27,356.39,66.58,98.79,96.89,91.23,160.05,136.27,90.80,133.02,558.44,78.51,81.64,72.99,249.22,227.50,141.15,477.52,35.81,91.60
2025-04-22,198.87,349.91,175.82,285.71,137.07,86.26,269.93,173.18,237.71,633.15,168.22,4563.11,199.87,31.06,973.89,368.45,54.09,102.78,153.37,150.95,183.04,19.51,580.64,478.74,631.57,448.56,63.02,218.52,2128.33,498.72,50.51,364.03,70.04,104.03,98.87,92.90,163.63,137.93,93.99,135.56,582.31,79.55,85.71,74.40,253.96,237.97,142.27,490.47,36.52,94.02
2025-04-23,203.71,351.96,180.36,286.34,142.31,90.39,269.45,180.60,252.35,652.27,175.49,4695.05,208.74,31.31,970.52,385.75,54.67,103.62,157.18,154.81,182.06,20.59,593.07,487.93,652.17,442.24,66.24,227.64,2139.92,518.65,53.65,371.55,72.76,104.96,102.69,92.03,168.32,136.78,100.82,137.24,584.66,80.59,90.96,77.10,254.99,250.74,147.49,492.42,37.54,94.12
2025-04-24,207.47,360.91,192.30,287.32,148.84,94.47,271.33,186.54,267.88,669.14,186.64,4791.25,216.97,30.15,970.16,414.05,55.32,103.40,160.91,158.73,185.23,21.49,611.75,508.13,684.23,443.55,70.38,234.05,2204.81,531.49,57.20,384.36,77.24,109.69,106.40,90.14,176.04,130.10,107.78,143.84,596.50,81.61,95.12,81.98,257.78,259.51,157.17,492.47,40.00,95.00
2025-04-25,208.37,367.72,191.67,284.60,150.21,96.65,272.30,188.99,276.83,671.39,190.76,4801.64,221.87,30.79,971.83,424.88,55.73,100.50,163.29,161.40,183.77,20.05,621.00,514.59,689.38,442.43,70.90,233.99,2225.85,545.57,58.79,388.87,79.59,110.15,110.98,89.80,178.98,128.24,112.78,145.16,599.37,81.56,97.12,81.65,228.86,284.95,157.87,493.84,40.60,94.25
2025-04-28,209.23,368.62,190.81,286.37,149.45,96.39,274.48,187.70,284.98,668.99,190.92,4852.76,223.69,30.67,973.21,423.08,55.86,103.59,161.86,160.06,185.15,20.51,615.14,514.01,688.50,442.04,71.05,234.71,2208.40,548.03,58.57,388.19,78.37,111.04,108.70,91.34,181.54,128.61,114.65,144.24,607.54,81.65,98.57,81.11,232.79,285.88,157.47,496.49,40.73,94.38
2025-04-29,210.29,370.98,189.77,288.51,148.22,96.06,279.78,187.39,288.88,662.37,189.63,4871.89,225.31,30.83,986.29,430.99,56.35,101.51,161.50,159.61,195.15,20.34,620.03,514.89,682.77,444.58,70.38,237.43,2280.86,552.72,58.55,391.05,76.70,112.56,108.99,93.28,186.65,129.14,116.08,143.52,565.82,82.57,98.92,80.56,237.53,292.03,155.85,503.50,40.45,95.20
2025-04-30,211.58,374.98,191.99,293.23,149.37,97.35,282.07,184.42,269.31,664.33,190.92,5060.50,222.31,31.06,989.08,428.87,56.74,103.78,160.34,158.25,194.23,20.10,624.33,515.80,697.40,447.20,71.15,236.35,2330.85,547.29,58.24,392.26,76.77,113.17,108.89,94.35,186.93,130.36,118.44,145.06,595.51,77.90,95.00,89.87,242.80,282.16,156.47,509.50,43.67,96.39
2025-05-01,212.39,374.63,190.83,291.36,147.64,96.65,275.15,190.20,279.49,662.98,195.74,5062.63,239.40,30.72,993.59,431.88,57.12,100.58,162.23,160.74,194.45,19.98,620.07,517.18,671.22,442.09,71.21,241.67,2294.52,570.43,60.82,422.17,77.58,113.35,111.58,93.85,186.27,128.41,116.20,132.11,586.79,79.81,97.01,88.86,242.85,280.52,154.72,498.86,43.76,96.55
2025-05-02,204.46,380.87,195.61,296.12,153.72,98.80,272.67,189.98,307.58,686.46,202.00,5163.23,246.01,31.30,1004.11,440.58,58.31,100.99,165.24,163.46,197.58,20.62,628.52,529.42,692.91,448.90,73.98,247.13,2280.69,595.16,62.19,431.97,80.53,115.65,114.47,93.76,187.70,128.60,124.28,136.61,602.32,82.42,99.25,91.89,244.70,287.21,160.83,501.15,44.50,97.88
2025-05-05,198.03,381.06,194.75,296.50,153.24,100.59,271.54,186.35,301.84,679.53,199.11,5151.64,247.02,31.29,1010.67,443.47,58.30,100.15,165.48,163.64,197.69,20.27,629.02,531.82,688.07,446.47,73.37,244.95,2246.54,597.41,61.84,432.86,80.23,113.41,113.79,92.48,188.13,126.91,123.77,136.25,600.30,79.47,98.38,92.39,244.13,280.26,158.79,500.19,44.84,98.46
2025-05-06,197.65,382.98,192.66,295.89,151.67,98.62,262.21,185.01,304.62,676.18,198.48,5123.11,272.44,31.33,1006.30,443.21,58.20,95.34,164.63,162.67,193.71,19.94,623.41,530.46,674.31,441.10,72.63,249.60,2229.00,585.48,61.09,430.02,80.32,113.77,113.51,92.44,188.69,125.70,108.86,136.70,555.48,80.56,93.83,92.71,249.54,275.35,157.49,450.03,44.10,97.68
2025-05-07,195.40,384.97,196.86,297.69,154.43,100.36,267.45,188.71,303.46,696.46,203.16,5156.72,266.77,31.24,1002.97,422.52,58.55,96.34,152.27,150.86,198.03,20.31,637.93,536.15,689.13,443.68,74.51,253.59,2262.09,594.95,56.19,430.06,82.42,115.54,117.03,91.87,188.14,126.84,110.48,141.00,557.88,80.49,94.50,94.24,247.04,276.22,161.11,434.82,44.11,97.96
2025-05-08,196.63,383.99,199.73,299.56,154.62,101.70,263.77,192.08,339.51,704.06,206.10,5125.98,269.23,31.08,1003.52,428.63,58.68,95.62,155.21,153.75,197.96,21.00,652.80,538.16,698.04,447.20,74.36,256.87,2410.00,596.15,57.50,434.84,84.95,114.44,117.34,90.68,188.53,126.37,119.15,141.78,544.69,79.98,94.00,95.07,243.33,284.82,161.94,429.60,44.11,96.57
2025-05-09,197.67,383.28,204.39,300.17,154.23,102.84,257.77,193.06,328.54,702.25,206.53,5033.96,270.00,31.11,1003.90,410.57,58.74,94.40,153.85,152.22,196.57,21.42,650.61,536.51,695.92,446.64,74.81,255.55,2450.00,590.65,59.52,435.40,85.65,114.02,116.62,90.62,186.93,125.42,117.30,141.86,524.91,78.14,91.77,94.49,239.71,298.26,168.42,424.99,43.91,96.10
2025-05-12,210.15,395.94,219.80,301.79,166.50,108.12,266.40,208.64,347.90,745.99,219.80,5155.48,283.84,31.54,1011.93,429.44,60.61,101.13,159.03,157.91,202.39,22.18,658.98,561.43,754.75,448.37,81.65,269.41,2504.61,637.44,64.36,445.85,92.07,111.00,122.97,89.31,193.50,126.61,118.46,148.64,572.50,83.37,104.34,100.65,236.28,318.38,183.10,439.37,46.37,96.13
2025-05-13,212.28,397.40,223.27,300.63,171.50,112.46,262.22,211.37,370.10,759.62,230.55,5222.39,290.05,31.60,994.88,440.20,60.72,98.80,160.34,158.98,201.36,22.56,653.51,563.95,789.91,444.67,84.63,271.57,2515.12,653.99,65.34,445.73,96.70,113.84,129.90,88.05,192.00,125.29,128.10,147.88,571.04,84.55,107.68,104.13,233.35,334.07,184.00,432.00,48.80,95.27
2025-05-14,211.69,399.47,223.41,301.82,172.60,117.72,254.30,210.25,376.54,764.60,230.25,5176.87,286.70,31.39,987.42,435.94,60.24,95.83,166.24,164.80,200.40,21.52,649.56,565.94,798.94,440.03,84.35,270.04,2564.00,657.31,65.76,449.50,95.09,115.10,135.31,88.38,190.90,123.50,130.18,149.48,568.26,84.22,111.45,103.85,231.34,347.68,183.15,421.16,48.99,96.21
2025-05-15,210.81,404.69,223.71,308.10,173.20,114.99,263.43,205.17,366.61,754.11,230.77,5197.90,282.97,32.09,1006.27,431.84,63.15,97.74,164.83,163.39,205.11,21.55,658.00,560.28,799.93,448.17,84.17,268.93,2586.49,641.88,65.06,450.51,95.22,117.80,134.80,91.34,192.90,126.44,128.12,149.12,581.81,84.92,110.21,106.06,236.13,342.82,183.63,434.38,49.54,95.73
2025-05-16,210.62,417.13,223.70,311.54,164.10,117.17,266.46,205.59,362.34,743.90,226.77,5276.63,290.05,32.23,1021.57,439.26,62.53,99.85,166.85,165.62,206.71,21.66,666.92,563.60,785.22,451.68,83.82,270.67,2584.92,638.35,63.62,451.65,97.77,119.15,135.37,92.11,192.98,126.90,129.52,149.01,591.09,83.86,110.75,106.42,238.58,349.98,184.29,438.65,49.78,97.61
2025-05-19,208.15,420.68,221.17,315.04,164.47,114.74,269.82,206.16,370.63,744.93,228.78,5337.09,292.94,32.19,1030.04,444.35,62.82,103.41,167.29,165.96,208.62,21.38,667.50,561.63,782.97,454.20,83.21,270.63,2578.35,638.44,62.42,456.22,98.41,119.16,135.54,92.93,194.30,126.71,126.33,150.18,593.30,82.92,109.10,107.65,240.15,342.09,184.13,440.66,50.50,97.49
2025-05-20,206.23,417.61,221.12,314.88,164.26,113.51,269.00,204.07,363.05,744.56,229.82,5270.29,291.32,32.33,1032.51,442.25,62.33,106.28,164.75,163.41,208.73,21.27,667.80,557.16,786.23,453.73,83.68,264.84,2579.21,635.12,61.29,455.52,97.87,119.20,134.35,92.41,194.48,126.72,125.59,150.30,612.35,83.88,106.43,105.61,237.16,343.82,184.49,447.18,50.41,97.17
2025-05-21,201.48,414.03,218.88,314.72,160.79,112.06,265.41,201.12,358.35,733.04,227.88,5253.05,286.05,31.88,1021.04,434.74,62.11,104.93,169.47,167.98,205.77,20.69,656.68,547.07,774.94,449.44,82.19,258.25,2601.97,633.52,59.98,449.96,95.61,119.46,131.77,91.37,181.26,125.14,120.58,147.85,602.22,81.32,102.32,103.10,236.72,334.62,181.28,435.32,49.28,95.81
2025-05-22,200.75,414.33,208.75,313.76,159.55,110.71,265.96,203.10,351.47,736.55,228.68,5301.28,290.40,31.42,1013.90,444.07,62.27,103.98,171.39,170.28,207.40,20.55,662.74,542.67,763.57,452.89,81.96,258.25,2606.01,634.59,61.71,452.23,94.60,118.80,132.80,90.99,186.14,125.11,122.29,144.00,594.48,82.29,103.29,107.47,236.77,341.04,176.18,434.03,49.63,95.32
2025-05-23,194.68,407.69,207.31,313.21,156.56,110.31,265.72,200.99,354.29,728.38,226.88,5292.24,296.39,31.35,1004.31,455.59,62.02,104.59,169.01,167.89,205.92,20.05,716.53,539.54,753.28,452.79,80.47,255.94,2507.83,625.11,60.56,447.58,93.15,118.54,131.26,91.62,186.75,124.36,123.31,142.05,586.01,82.71,101.51,111.31,238.80,339.34,172.36,436.00,49.96,95.72
2025-05-27,199.60,413.10,213.63,317.72,160.85,114.56,273.34,206.02,380.91,752.55,233.76,5410.27,307.92,31.74,1013.56,472.22,62.65,106.26,173.38,172.30,210.03,20.55,748.20,550.19,785.01,461.72,83.33,264.29,2555.17,640.32,63.68,458.03,96.15,121.16,135.47,90.76,187.46,126.31,123.39,145.23,600.87,85.27,106.74,115.56,239.27,362.89,179.15,446.00,51.60,96.96
2025-05-28,199.81,412.23,212.38,316.19,160.61,112.86,272.32,204.72,390.26,742.32,237.51,5433.62,306.92,31.45,1008.93,468.83,62.25,105.63,172.78,171.76,208.31,20.37,750.67,552.41,773.51,456.35,83.39,262.73,2550.71,641.58,64.45,454.72,95.95,120.86,134.78,90.50,187.80,125.64,123.76,144.22,589.50,84.28,107.11,115.85,237.45,356.90,180.04,445.10,52.13,96.62
2025-05-29,199.34,413.36,212.51,316.17,158.52,113.03,277.34,205.70,384.23,742.88,240.03,5460.15,302.25,31.14,1004.55,458.81,61.97,108.23,172.36,171.27,208.85,20.25,753.43,555.75,770.00,457.90,83.55,261.81,2545.49,643.04,63.59,456.03,96.57,118.49,139.16,90.14,185.82,126.84,122.32,144.94,602.99,82.37,107.70,116.64,235.28,358.43,180.86,447.09,52.32,96.48
2025-05-30,200.24,415.09,210.76,317.54,155.80,110.73,281.88,205.01,393.00,732.64,240.12,5476.95,305.02,31.40,1035.86,471.37,61.96,107.23,172.25,171.15,210.22,19.55,749.70,552.34,752.99,461.36,80.20,262.03,2563.29,645.48,60.06,457.70,94.23,120.72,135.10,91.17,192.42,126.39,131.78,141.88,488.34,82.27,107.22,116.44,239.01,346.46,178.76,442.05,51.33,98.09
2025-06-02,201.09,403.40,212.21,317.81,156.32,114.63,282.17,206.65,401.91,742.34,246.71,5496.78,312.28,31.18,1052.46,479.17,62.75,106.09,169.78,168.45,209.16,19.74,761.16,553.29,758.52,458.39,81.88,259.43,2593.44,668.81,61.33,459.30,97.95,121.90,137.35,91.38,194.86,125.87,132.04,143.27,488.86,83.49,106.54,117.63,239.86,342.69,180.09,445.43,51.97,99.13
2025-06-03,202.65,412.49,215.15,318.52,160.76,117.31,283.24,205.71,398.51,743.06,254.79,5433.43,311.88,31.48,1051.20,488.76,63.25,106.50,167.13,165.61,210.32,20.29,760.83,551.85,771.81,465.54,83.05,262.60,2602.26,664.78,62.22,460.30,102.01,121.79,141.19,91.47,197.12,126.77,133.17,145.53,485.93,84.87,105.11,121.66,240.67,344.27,183.88,446.48,53.54,99.34
2025-06-04,202.20,413.91,216.20,318.21,160.95,118.58,280.74,207.23,416.52,738.61,258.98,5514.73,298.44,31.28,1047.32,460.56,63.28,106.20,168.81,167.47,210.95,20.25,762.97,557.95,778.07,468.96,84.15,260.15,2573.96,685.81,66.15,461.19,103.00,123.97,141.89,91.11,194.07,126.67,130.01,145.64,483.01,86.35,103.58,126.02,238.77,332.05,186.46,445.85,54.30,98.71
2025-06-05,200.02,415.20,215.74,318.23,163.20,115.69,280.83,207.91,414.14,743.57,257.84,5528.15,288.81,31.08,1006.61,462.94,63.51,107.60,169.22,167.63,210.22,19.99,762.80,558.06,787.82,465.48,84.29,258.04,2581.74,682.49,65.02,464.98,106.04,125.05,139.96,91.45,197.11,126.06,119.91,145.05,481.15,85.25,105.03,126.08,241.67,284.70,186.23,443.82,54.92,97.33
